factor_name
hBidAmt_lAskAmt_diff_largeRetail_30s
hBidAmt_lAskAmt_diff_largeRetail_60s
hBidAmt_lAskAmt_diff_smallInst_120s
hBidAmt_lAskAmt_diff_smallInst_15s
hBidAmt_lAskAmt_diff_smallInst_30s
hBidAmt_lAskAmt_diff_smallInst_60s
hBidAmt_lAskAmt_diff_smallRetail_120s
hBidAmt_lAskAmt_diff_smallRetail_15s
hBidAmt_lAskAmt_diff_smallRetail_30s
hBidAmt_lAskAmt_diff_smallRetail_60s
netBuy_smallInst_120s
netBuy_smallInst_15s
netBuy_smallInst_300s
netBuy_smallInst_30s
netBuy_smallInst_60s
netBuy_smallInst_active_120s
netBuy_smallInst_active_15s
netBuy_smallInst_active_30s
netBuy_smallInst_active_60s
netBuy_smallRetail_active_15s
netBuy_smallRetail_active_30s
netBuy_smallRetail_active_60s
newLong_120s
newLong_300s
newLong_30s
newLong_60s
tox_06
tox_15
tox_30
tox_60
